id,price_min,mean_true
95629,Work In Progess,68.24
95630,Work In Progess,68.3
95958,Work In Progess,68.25
93440,Work In Progess,68.27
93332,Work In Progess,68.33
96288,Work In Progess,68.23
92350,Work In Progess,68.25
94320,Work In Progess,68.28
93337,Work In Progess,68.3
93994,Work In Progess,68.27
96292,Work In Progess,68.23
96622,Work In Progess,68.27
92356,Work In Progess,68.26
95968,Work In Progess,68.25
96297,Work In Progess,68.29
96298,Work In Progess,68.3
96296,Work In Progess,68.25
92360,Work In Progess,68.27
94330,Work In Progess,68.25
96300,Work In Progess,68.27
95645,Work In Progess,68.25
96301,Work In Progess,68.25
96302,Work In Progess,68.33
94008,Work In Progess,68.25
93350,Work In Progess,68.24
95976,Work In Progess,68.29
92369,Work In Progess,68.32
93024,Work In Progess,68.32
92370,Work In Progess,68.23
94340,Work In Progess,68.24
96310,Work In Progess,68.32
93358,Work In Progess,68.32
93029,Work In Progess,68.28
96312,Work In Progess,68.25
95000,Work In Progess,68.29
93360,Work In Progess,68.3
95986,Work In Progess,68.3
95989,Work In Progess,68.33
93034,Work In Progess,68.34
93036,Work In Progess,68.24
96648,Work In Progess,68.26
96320,Work In Progess,68.28
92384,Work In Progess,68.3
95339,Work In Progess,68.28
96322,Work In Progess,68.31
96212,Work In Progess,68.33
95998,Work In Progess,68.29
96655,Work In Progess,68.35
96325,Work In Progess,68.33
95345,Work In Progess,68.33
93046,Work In Progess,68.28
96658,Work In Progess,68.28
96330,Work In Progess,68.26
92062,Work In Progess,68.23
95459,Work In Progess,68.24
92501,Work In Progess,68.24
95353,Work In Progess,68.24
93380,Work In Progess,68.33
96004,Work In Progess,68.32
93053,Work In Progess,68.33
95357,Work In Progess,68.28
93385,Work In Progess,68.27
96666,Work In Progess,68.32
94370,Work In Progess,68.28
94042,Work In Progess,68.34
95360,Work In Progess,68.25
95470,Work In Progess,68.34
94379,Work In Progess,68.34
92405,Work In Progess,68.25
93061,Work In Progess,68.27
93063,Work In Progess,68.33
94382,Work In Progess,68.33
93395,Work In Progess,68.25
93065,Work In Progess,68.27
92410,Work In Progess,68.33
92740,Work In Progess,68.25
92411,Work In Progess,68.31
94056,Work In Progess,68.3
96026,Work In Progess,68.25
92415,Work In Progess,68.23
96024,Work In Progess,68.26
95372,Work In Progess,68.3
95377,Work In Progess,68.31
93076,Work In Progess,68.24
93075,Work In Progess,68.26
92420,Work In Progess,68.27
93407,Work In Progess,68.3
93408,Work In Progess,68.3
93080,Work In Progess,68.25
96036,Work In Progess,68.35
93410,Work In Progess,68.34
96034,Work In Progess,68.26
93081,Work In Progess,68.29
95387,Work In Progess,68.28
95388,Work In Progess,68.24
93087,Work In Progess,68.34
92430,Work In Progess,68.25
93413,Work In Progess,68.25
95391,Work In Progess,68.3
94403,Work In Progess,68.24
92432,Work In Progess,68.28
92433,Work In Progess,68.28
95394,Work In Progess,68.29
92108,Work In Progess,68.32
93422,Work In Progess,68.31
96380,Work In Progess,68.31
95398,Work In Progess,68.29
92440,Work In Progess,68.29
92111,Work In Progess,68.34
93428,Work In Progess,68.28
94413,Work In Progess,68.34
92442,Work In Progess,68.31
92115,Work In Progess,68.33
94417,Work In Progess,68.31
95403,Work In Progess,68.28
92448,Work In Progess,68.28
94421,Work In Progess,68.35
95407,Work In Progess,68.26
95408,Work In Progess,68.26
92451,Work In Progess,68.3
94752,Work In Progess,68.23
94423,Work In Progess,68.31
92125,Work In Progess,68.33
95414,Work In Progess,68.34
92565,Work In Progess,68.23
92457,Work In Progess,68.24
92458,Work In Progess,68.31
95418,Work In Progess,68.34
95417,Work In Progess,68.23
93445,Work In Progess,68.34
93777,Work In Progess,68.25
94762,Work In Progess,68.32
94433,Work In Progess,68.33
95749,Work In Progess,68.25
95424,Work In Progess,68.33
93450,Work In Progess,68.25
92467,Work In Progess,68.27
92469,Work In Progess,68.32
95428,Work In Progess,68.31
95427,Work In Progess,68.27
96409,Work In Progess,68.34
92471,Work In Progess,68.27
94445,Work In Progess,68.31
93129,Work In Progess,68.34
95430,Work In Progess,68.28
96416,Work In Progess,68.25
93460,Work In Progess,68.31
92477,Work In Progess,68.34
92478,Work In Progess,68.29
93464,Work In Progess,68.34
95437,Work In Progess,68.33
95435,Work In Progess,68.31
93467,Work In Progess,68.32
96423,Work In Progess,68.24
95549,Work In Progess,68.29
95440,Work In Progess,68.31
96426,Work In Progess,68.31
94457,Work In Progess,68.26
93470,Work In Progess,68.3
92488,Work In Progess,68.32
93474,Work In Progess,68.25
95447,Work In Progess,68.25
92490,Work In Progess,68.32
93144,Work In Progess,68.33
95449,Work In Progess,68.29
93149,Work In Progess,68.33
92711,Work In Progess,68.27
92495,Work In Progess,68.3
92493,Work In Progess,68.34
96104,Work In Progess,68.28
92498,Work In Progess,68.24
96438,Work In Progess,68.23
95457,Work In Progess,68.28
93813,Work In Progess,68.24
95456,Work In Progess,68.32
95239,Work In Progess,68.24
92611,Work In Progess,68.28
95570,Work In Progess,68.35
92502,Work In Progess,68.31
96006,Work In Progess,68.28
93161,Work In Progess,68.29
92507,Work In Progess,68.32
96448,Work In Progess,68.27
93825,Work In Progess,68.29
95466,Work In Progess,68.25
95576,Work In Progess,68.32
92511,Work In Progess,68.33
92621,Work In Progess,68.26
95906,Work In Progess,68.34
92185,Work In Progess,68.25
92842,Work In Progess,68.24
96124,Work In Progess,68.25
95473,Work In Progess,68.25
96458,Work In Progess,68.26
92517,Work In Progess,68.27
95472,Work In Progess,68.35
95586,Work In Progess,68.29
92521,Work In Progess,68.25
93838,Work In Progess,68.23
93180,Work In Progess,68.33
96465,Work In Progess,68.27
95915,Work In Progess,68.25
93842,Work In Progess,68.25
95483,Work In Progess,68.33
96466,Work In Progess,68.28
93845,Work In Progess,68.25
95486,Work In Progess,68.31
93187,Work In Progess,68.29
92860,Work In Progess,68.26
92310,Work In Progess,68.28
95162,Work In Progess,68.33
92532,Work In Progess,68.24
92533,Work In Progess,68.34
94833,Work In Progess,68.32
95493,Work In Progess,68.29
92537,Work In Progess,68.24
93855,Work In Progess,68.29
95498,Work In Progess,68.25
95496,Work In Progess,68.28
93194,Work In Progess,68.24
93858,Work In Progess,68.32
95500,Work In Progess,68.28
95829,Work In Progess,68.33
94846,Work In Progess,68.26
92543,Work In Progess,68.26
92547,Work In Progess,68.23
94848,Work In Progess,68.33
93865,Work In Progess,68.3
95507,Work In Progess,68.24
96489,Work In Progess,68.33
95505,Work In Progess,68.32
93977,Work In Progess,68.23
95510,Work In Progess,68.25
92225,Work In Progess,68.27
92555,Work In Progess,68.32
95839,Work In Progess,68.32
95513,Work In Progess,68.28
94858,Work In Progess,68.25
93875,Work In Progess,68.26
95517,Work In Progess,68.3
94859,Work In Progess,68.3
93877,Work In Progess,68.23
92890,Work In Progess,68.29
93219,Work In Progess,68.24
92235,Work In Progess,68.24
96285,Work In Progess,68.3
92675,Work In Progess,68.29
92567,Work In Progess,68.29
92569,Work In Progess,68.26
93885,Work In Progess,68.25
95527,Work In Progess,68.29
95857,Work In Progess,68.26
93887,Work In Progess,68.25
94545,Work In Progess,68.27
95530,Work In Progess,68.25
92572,Work In Progess,68.34
92575,Work In Progess,68.29
96626,Work In Progess,68.35
92577,Work In Progess,68.26
92578,Work In Progess,68.29
92906,Work In Progess,68.32
95537,Work In Progess,68.34
93236,Work In Progess,68.29
93235,Work In Progess,68.32
96522,Work In Progess,68.23
95540,Work In Progess,68.27
92911,Work In Progess,68.35
96526,Work In Progess,68.24
92912,Work In Progess,68.29
92583,Work In Progess,68.35
92588,Work In Progess,68.25
92587,Work In Progess,68.3
95547,Work In Progess,68.3
93906,Work In Progess,68.31
93244,Work In Progess,68.25
93356,Work In Progess,68.29
96202,Work In Progess,68.27
93030,Work In Progess,68.33
92595,Work In Progess,68.31
92922,Work In Progess,68.3
93252,Work In Progess,68.24
92598,Work In Progess,68.35
96538,Work In Progess,68.34
95557,Work In Progess,68.29
96540,Work In Progess,68.33
95556,Work In Progess,68.32
95559,Work In Progess,68.35
93917,Work In Progess,68.25
94901,Work In Progess,68.32
92602,Work In Progess,68.24
95996,Work In Progess,68.32
92932,Work In Progess,68.34
92607,Work In Progess,68.29
92936,Work In Progess,68.35
93925,Work In Progess,68.24
95566,Work In Progess,68.3
96000,Work In Progess,68.3
93049,Work In Progess,68.31
94036,Work In Progess,68.29
93374,Work In Progess,68.24
96222,Work In Progess,68.25
92942,Work In Progess,68.35
92612,Work In Progess,68.31
95572,Work In Progess,68.25
96558,Work In Progess,68.32
93935,Work In Progess,68.29
96338,Work In Progess,68.26
95902,Work In Progess,68.29
96012,Work In Progess,68.33
93387,Work In Progess,68.33
93938,Work In Progess,68.31
96565,Work In Progess,68.24
92622,Work In Progess,68.3
93942,Work In Progess,68.28
92626,Work In Progess,68.33
92628,Work In Progess,68.25
93945,Work In Progess,68.25
94054,Work In Progess,68.34
92303,Work In Progess,68.32
93947,Work In Progess,68.29
92960,Work In Progess,68.35
93948,Work In Progess,68.34
92742,Work In Progess,68.24
92964,Work In Progess,68.24
92965,Work In Progess,68.34
92636,Work In Progess,68.32
96576,Work In Progess,68.25
92969,Work In Progess,68.25
95598,Work In Progess,68.32
95596,Work In Progess,68.29
96032,Work In Progess,68.3
95927,Work In Progess,68.31
95600,Work In Progess,68.3
92642,Work In Progess,68.32
94946,Work In Progess,68.25
92643,Work In Progess,68.24
92647,Work In Progess,68.32
92976,Work In Progess,68.28
92979,Work In Progess,68.33
95607,Work In Progess,68.24
96589,Work In Progess,68.24
95605,Work In Progess,68.25
92980,Work In Progess,68.3
95610,Work In Progess,68.33
96265,Work In Progess,68.27
92655,Work In Progess,68.25
92984,Work In Progess,68.31
92657,Work In Progess,68.24
92986,Work In Progess,68.31
92989,Work In Progess,68.33
95617,Work In Progess,68.34
94959,Work In Progess,68.32
96381,Work In Progess,68.29
92990,Work In Progess,68.29
92332,Work In Progess,68.23
96275,Work In Progess,68.34
94966,Work In Progess,68.29
92994,Work In Progess,68.3
92667,Work In Progess,68.25
92669,Work In Progess,68.32
95953,Work In Progess,68.3
95627,Work In Progess,68.3
92999,Work In Progess,68.24
93987,Work In Progess,68.25
93989,Work In Progess,68.28
93988,Work In Progess,68.25
94755,Work In Progess,68.29
92455,Work In Progess,68.32
93002,Work In Progess,68.29
92677,Work In Progess,68.33
92678,Work In Progess,68.31
94979,Work In Progess,68.31
95637,Work In Progess,68.29
96291,Work In Progess,68.29
93009,Work In Progess,68.31
94982,Work In Progess,68.27
95640,Work In Progess,68.28
96295,Work In Progess,68.32
92465,Work In Progess,68.33
92683,Work In Progess,68.34
94001,Work In Progess,68.27
92688,Work In Progess,68.24
92687,Work In Progess,68.3
95647,Work In Progess,68.33
94002,Work In Progess,68.29
93019,Work In Progess,68.28
95649,Work In Progess,68.25
93456,Work In Progess,68.31
95978,Work In Progess,68.25
92475,Work In Progess,68.28
95979,Work In Progess,68.25
93352,Work In Progess,68.27
95981,Work In Progess,68.32
96638,Work In Progess,68.23
93028,Work In Progess,68.26
95985,Work In Progess,68.29
94781,Work In Progess,68.35
95659,Work In Progess,68.28
96200,Work In Progess,68.31
95988,Work In Progess,68.32
92812,Work In Progess,68.28
92485,Work In Progess,68.31
93032,Work In Progess,68.31
93363,Work In Progess,68.33
95009,Work In Progess,68.28
94024,Work In Progess,68.28
95008,Work In Progess,68.24
93039,Work In Progess,68.27
93368,Work In Progess,68.25
94026,Work In Progess,68.31
93366,Work In Progess,68.32
92822,Work In Progess,68.26
93043,Work In Progess,68.31
93044,Work In Progess,68.27
93373,Work In Progess,68.27
93047,Work In Progess,68.26
94034,Work In Progess,68.25
94909,Work In Progess,68.33
93818,Work In Progess,68.27
93159,Work In Progess,68.26
93928,Work In Progess,68.24
94032,Work In Progess,68.29
94037,Work In Progess,68.24
93265,Work In Progess,68.26
92069,Work In Progess,68.33
93056,Work In Progess,68.34
96008,Work In Progess,68.33
93823,Work In Progess,68.32
96340,Work In Progess,68.35
93828,Work In Progess,68.25
96122,Work In Progess,68.32
96342,Work In Progess,68.25
96017,Work In Progess,68.26
93390,Work In Progess,68.25
96014,Work In Progess,68.25
93064,Work In Progess,68.31
93066,Work In Progess,68.28
95367,Work In Progess,68.23
96238,Work In Progess,68.3
94053,Work In Progess,68.32
92082,Work In Progess,68.29
95370,Work In Progess,68.28
92088,Work In Progess,68.33
96352,Work In Progess,68.32
96355,Work In Progess,68.34
95043,Work In Progess,68.31
92089,Work In Progess,68.26
93402,Work In Progess,68.3
92419,Work In Progess,68.27
94064,Work In Progess,68.3
92750,Work In Progess,68.35
93184,Work In Progess,68.26
95380,Work In Progess,68.23
92423,Work In Progess,68.24
92422,Work In Progess,68.33
92425,Work In Progess,68.25
96365,Work In Progess,68.33
96145,Work In Progess,68.33
96040,Work In Progess,68.28
92429,Work In Progess,68.31
94074,Work In Progess,68.27
92102,Work In Progess,68.33
92101,Work In Progess,68.26
93090,Work In Progess,68.29
96046,Work In Progess,68.31
92105,Work In Progess,68.24
92435,Work In Progess,68.28
96375,Work In Progess,68.29
93091,Work In Progess,68.24
94737,Work In Progess,68.31
96050,Work In Progess,68.34
92112,Work In Progess,68.23
93423,Work In Progess,68.28
93206,Work In Progess,68.33
94086,Work In Progess,68.29
95729,Work In Progess,68.34
96382,Work In Progess,68.29
96057,Work In Progess,68.27
95074,Work In Progess,68.3
93102,Work In Progess,68.28
96060,Work In Progess,68.33
96058,Work In Progess,68.26
93106,Work In Progess,68.32
92780,Work In Progess,68.28
96391,Work In Progess,68.27
93109,Work In Progess,68.29
95410,Work In Progess,68.3
92562,Work In Progess,68.3
94866,Work In Progess,68.33
93771,Work In Progess,68.27
94757,Work In Progess,68.27
96725,Work In Progess,68.28
96396,Work In Progess,68.31
96071,Work In Progess,68.25
92131,Work In Progess,68.29
96400,Work In Progess,68.32
93119,Work In Progess,68.25
92135,Work In Progess,68.26
94765,Work In Progess,68.29
94876,Work In Progess,68.28
92463,Work In Progess,68.26
93123,Work In Progess,68.24
93785,Work In Progess,68.25
96405,Work In Progess,68.28
95757,Work In Progess,68.31
93787,Work In Progess,68.35
94771,Work In Progess,68.29
93458,Work In Progess,68.23
93239,Work In Progess,68.3
94775,Work In Progess,68.27
94886,Work In Progess,68.33
92473,Work In Progess,68.31
96088,Work In Progess,68.28
92806,Work In Progess,68.31
96089,Work In Progess,68.31
93797,Work In Progess,68.33
93135,Work In Progess,68.29
93903,Work In Progess,68.33
94892,Work In Progess,68.33
95982,Work In Progess,68.3
94785,Work In Progess,68.31
93250,Work In Progess,68.24
93179,Work In Progess,68.3
96098,Work In Progess,68.34
92816,Work In Progess,68.32
94789,Work In Progess,68.31
93806,Work In Progess,68.27
95445,Work In Progess,68.27
94791,Work In Progess,68.27
93145,Work In Progess,68.25
96210,Work In Progess,68.25
92379,Work In Progess,68.23
93954,Work In Progess,68.24
93370,Work In Progess,68.24
93151,Work In Progess,68.28
92169,Work In Progess,68.33
93815,Work In Progess,68.26
93156,Work In Progess,68.29
96656,Work In Progess,68.26
93923,Work In Progess,68.24
95899,Work In Progess,68.24
93376,Work In Progess,68.28
93854,Work In Progess,68.31
92940,Work In Progess,68.27
96261,Work In Progess,68.33
94803,Work In Progess,68.3
92836,Work In Progess,68.29
92182,Work In Progess,68.27
92618,Work In Progess,68.24
94919,Work In Progess,68.33
92617,Work In Progess,68.33
93937,Work In Progess,68.33
96232,Work In Progess,68.31
93384,Work In Progess,68.26
92512,Work In Progess,68.33
94047,Work In Progess,68.34
93173,Work In Progess,68.27
94817,Work In Progess,68.27
93835,Work In Progess,68.25
94051,Work In Progess,68.34
94929,Work In Progess,68.3
95808,Work In Progess,68.3
93211,Work In Progess,68.3
93284,Work In Progess,68.27
93285,Work In Progess,68.24
94057,Work In Progess,68.32
96134,Work In Progess,68.28
93183,Work In Progess,68.34
94827,Work In Progess,68.34
96138,Work In Progess,68.26
93843,Work In Progess,68.26
93956,Work In Progess,68.3
96178,Work In Progess,68.31
96251,Work In Progess,68.25
92970,Work In Progess,68.27
95819,Work In Progess,68.27
95925,Work In Progess,68.25
96255,Work In Progess,68.29
94944,Work In Progess,68.33
92868,Work In Progess,68.31
92209,Work In Progess,68.35
96150,Work In Progess,68.28
92902,Work In Progess,68.24
95279,Work In Progess,68.33
95205,Work In Progess,68.35
96154,Work In Progess,68.24
94953,Work In Progess,68.28
92652,Work In Progess,68.31
94844,Work In Progess,68.31
93200,Work In Progess,68.31
93202,Work In Progess,68.3
96156,Work In Progess,68.24
93203,Work In Progess,68.28
95178,Work In Progess,68.24
96271,Work In Progess,68.28
93316,Work In Progess,68.27
93209,Work In Progess,68.28
92552,Work In Progess,68.28
94856,Work In Progess,68.33
92991,Work In Progess,68.33
93871,Work In Progess,68.23
96166,Work In Progess,68.29
95439,Work In Progess,68.29
93213,Work In Progess,68.28
93216,Work In Progess,68.24
93215,Work In Progess,68.26
93326,Work In Progess,68.32
96282,Work In Progess,68.29
94972,Work In Progess,68.24
92672,Work In Progess,68.29
94975,Work In Progess,68.31
94976,Work In Progess,68.31
96358,Work In Progess,68.32
96179,Work In Progess,68.23
93223,Work In Progess,68.28
94980,Work In Progess,68.3
93225,Work In Progess,68.34
94872,Work In Progess,68.31
93229,Work In Progess,68.32
93998,Work In Progess,68.34
95639,Work In Progess,68.28
93013,Work In Progess,68.25
94800,Work In Progess,68.29
96186,Work In Progess,68.34
93411,Work In Progess,68.3
93233,Work In Progess,68.31
94004,Work In Progess,68.33
93894,Work In Progess,68.26
94882,Work In Progess,68.35
94992,Work In Progess,68.25
95539,Work In Progess,68.25
95429,Work In Progess,68.23
92585,Work In Progess,68.3
94337,Work In Progess,68.32
93022,Work In Progess,68.29
92916,Work In Progess,68.32
93905,Work In Progess,68.25
96199,Work In Progess,68.3
94014,Work In Progess,68.34
94012,Work In Progess,68.3
96128,Work In Progess,68.25
93354,Work In Progess,68.24
95912,Work In Progess,68.32
93287,Work In Progess,68.29
96351,Work In Progess,68.3
96205,Work In Progess,68.28
96209,Work In Progess,68.31
92929,Work In Progess,68.33
94900,Work In Progess,68.34
93913,Work In Progess,68.24
96319,Work In Progess,68.3
94022,Work In Progess,68.29
92128,Work In Progess,68.32
92092,Work In Progess,68.23
92421,Work In Progess,68.23
96361,Work In Progess,68.26
95235,Work In Progess,68.28
96219,Work In Progess,68.31
96218,Work In Progess,68.24
94799,Work In Progess,68.24
93041,Work In Progess,68.32
95349,Work In Progess,68.29
93301,Work In Progess,68.29
94949,Work In Progess,68.25
93012,Work In Progess,68.33
96371,Work In Progess,68.28
93418,Work In Progess,68.31
95245,Work In Progess,68.27
92946,Work In Progess,68.33
93381,Work In Progess,68.26
93052,Work In Progess,68.33
95901,Work In Progess,68.29
95359,Work In Progess,68.28
93386,Work In Progess,68.25
92950,Work In Progess,68.28
95905,Work In Progess,68.26
93097,Work In Progess,68.24
95908,Work In Progess,68.29
95910,Work In Progess,68.26
92956,Work In Progess,68.35
93430,Work In Progess,68.31
95366,Work In Progess,68.24
92996,Work In Progess,68.24
95951,Work In Progess,68.24
96279,Work In Progess,68.23
93943,Work In Progess,68.24
93397,Work In Progess,68.27
92633,Work In Progess,68.26
93292,Work In Progess,68.25
93951,Work In Progess,68.29
92966,Work In Progess,68.27
92309,Work In Progess,68.33
94788,Work In Progess,68.33
93004,Work In Progess,68.29
95961,Work In Progess,68.31
93334,Work In Progess,68.3
94943,Work In Progess,68.33
96362,Work In Progess,68.29
96359,Work In Progess,68.24
96289,Work In Progess,68.31
93961,Work In Progess,68.34
96256,Work In Progess,68.29
92462,Work In Progess,68.27
95969,Work In Progess,68.27
93414,Work In Progess,68.28
95971,Work In Progess,68.28
94989,Work In Progess,68.27
95390,Work In Progess,68.25
96372,Work In Progess,68.35
94956,Work In Progess,68.26
96157,Work In Progess,68.29
93971,Work In Progess,68.26
96268,Work In Progess,68.27
93311,Work In Progess,68.25
95942,Work In Progess,68.24
96051,Work In Progess,68.25
96305,Work In Progess,68.35
93426,Work In Progess,68.28
94963,Work In Progess,68.32
92662,Work In Progess,68.25
93393,Work In Progess,68.31
92443,Work In Progess,68.24
96566,Work In Progess,68.27
93396,Work In Progess,68.34
96348,Work In Progess,68.29
94970,Work In Progess,68.23
92997,Work In Progess,68.31
95405,Work In Progess,68.34
93436,Work In Progess,68.31
96389,Work In Progess,68.32
96392,Work In Progess,68.27
95739,Work In Progess,68.25
94061,Work In Progess,68.28
96140,Work In Progess,68.32
93296,Work In Progess,68.3
93185,Work In Progess,68.26
96399,Work In Progess,68.24
95962,Work In Progess,68.31
93336,Work In Progess,68.3
96328,Work In Progess,68.25
95420,Work In Progess,68.31
96401,Work In Progess,68.29
93155,Work In Progess,68.27
93264,Work In Progess,68.3
96001,Work In Progess,68.28
93197,Work In Progess,68.3
95932,Work In Progess,68.28
96408,Work In Progess,68.28
93345,Work In Progess,68.29
93346,Work In Progess,68.27
93789,Work In Progess,68.28
93344,Work In Progess,68.33
93451,Work In Progess,68.28
92801,Work In Progess,68.31
92840,Work In Progess,68.32
93933,Work In Progess,68.34
92402,Work In Progess,68.29
93025,Work In Progess,68.28
96309,Work In Progess,68.33
93794,Work In Progess,68.31
95400,Work In Progess,68.29
96239,Work In Progess,68.23
92079,Work In Progess,68.24
92118,Work In Progess,68.28
93432,Work In Progess,68.34
92850,Work In Progess,68.25
92484,Work In Progess,68.23
95003,Work In Progess,68.35
96318,Work In Progess,68.31
92380,Work In Progess,68.34
95992,Work In Progess,68.28
95993,Work In Progess,68.26
93143,Work In Progess,68.31
92452,Work In Progess,68.3
93112,Work In Progess,68.31
93111,Work In Progess,68.3
95922,Work In Progess,68.33
95999,Work In Progess,68.24
92059,Work In Progess,68.26
92790,Work In Progess,68.32
96546,Work In Progess,68.25
92606,Work In Progess,68.32
93412,Work In Progess,68.33
94072,Work In Progess,68.29
93191,Work In Progess,68.25
94437,Work In Progess,68.3
92139,Work In Progess,68.32
93086,Work In Progess,68.3
93051,Work In Progess,68.28
93383,Work In Progess,68.33
96446,Work In Progess,68.24
96120,Work In Progess,68.32
92506,Work In Progess,68.26
93166,Work In Progess,68.28
92439,Work In Progess,68.27
93424,Work In Progess,68.3
96158,Work In Progess,68.31
92987,Work In Progess,68.33
95396,Work In Progess,68.34
96345,Work In Progess,68.25
94890,Work In Progess,68.27
96054,Work In Progess,68.35
93283,Work In Progess,68.29
92406,Work In Progess,68.32
92300,Work In Progess,68.28
96386,Work In Progess,68.33
93391,Work In Progess,68.33
93105,Work In Progess,68.26
92412,Work In Progess,68.3
93431,Work In Progess,68.28
93400,Work In Progess,68.32
93181,Work In Progess,68.28
93293,Work In Progess,68.34
93035,Work In Progess,68.29
95920,Work In Progess,68.29
96028,Work In Progess,68.3
92787,Work In Progess,68.33
94066,Work In Progess,68.26
93406,Work In Progess,68.34
94904,Work In Progess,68.31
93446,Work In Progess,68.31
96257,Work In Progess,68.24
93444,Work In Progess,68.32
96146,Work In Progess,68.34
93302,Work In Progess,68.24
94838,Work In Progess,68.31
96258,Work In Progess,68.28
92797,Work In Progess,68.29
94843,Work In Progess,68.3
94076,Work In Progess,68.29
93416,Work In Progess,68.33
95935,Work In Progess,68.29
93093,Work In Progess,68.24
94081,Work In Progess,68.23
93454,Work In Progess,68.25
93274,Work In Progess,68.34
96596,Work In Progess,68.33
92149,Work In Progess,68.24
93132,Work In Progess,68.29
96056,Work In Progess,68.27
94813,Work In Progess,68.3
92189,Work In Progess,68.31
96418,Work In Progess,68.34
92955,Work In Progess,68.23
92229,Work In Progess,68.33
93176,Work In Progess,68.26
93434,Work In Progess,68.32
92887,Work In Progess,68.26
93435,Work In Progess,68.23
96100,Work In Progess,68.25
95955,Work In Progess,68.27
93803,Work In Progess,68.28
93915,Work In Progess,68.24
92526,Work In Progess,68.26
93471,Work In Progess,68.32
92453,Work In Progess,68.29
95269,Work In Progess,68.24
92897,Work In Progess,68.24
95415,Work In Progess,68.35
92416,Work In Progess,68.24
96108,Work In Progess,68.34
93888,Work In Progess,68.35
93045,Work In Progess,68.32
93371,Work In Progess,68.23
93331,Work In Progess,68.25
92973,Work In Progess,68.24
92685,Work In Progess,68.29
93085,Work In Progess,68.35
93231,Work In Progess,68.3
92141,Work In Progess,68.3
96082,Work In Progess,68.27
93017,Work In Progess,68.33
93125,Work In Progess,68.28
96335,Work In Progess,68.34
96556,Work In Progess,68.32
92546,Work In Progess,68.27
95940,Work In Progess,68.34
93275,Work In Progess,68.33
93421,Work In Progess,68.25
93136,Work In Progess,68.26
96379,Work In Progess,68.3
93351,Work In Progess,68.3
92476,Work In Progess,68.24
93241,Work In Progess,68.29
96456,Work In Progess,68.26
95946,Work In Progess,68.25
93286,Work In Progess,68.26
96349,Work In Progess,68.33
92159,Work In Progess,68.25
93394,Work In Progess,68.24
96099,Work In Progess,68.24
94823,Work In Progess,68.25
92961,Work In Progess,68.3
93251,Work In Progess,68.33
96249,Work In Progess,68.28
92417,Work In Progess,68.25
94537,Work In Progess,68.26
94939,Work In Progess,68.24
94794,Work In Progess,68.28
96290,Work In Progess,68.26
93441,Work In Progess,68.3
93042,Work In Progess,68.34
93443,Work In Progess,68.35
93116,Work In Progess,68.27
93313,Work In Progess,68.28
92974,Work In Progess,68.26
92646,Work In Progess,68.29
95966,Work In Progess,68.26
96039,Work In Progess,68.33
96114,Work In Progess,68.31
92179,Work In Progess,68.33
96229,Work In Progess,68.25
94041,Work In Progess,68.23
96225,Work In Progess,68.35
93312,Work In Progess,68.32
93011,Work In Progess,68.28
94969,Work In Progess,68.23
93321,Work In Progess,68.29
96048,Work In Progess,68.34
92656,Work In Progess,68.29
93243,Work In Progess,68.29
96308,Work In Progess,68.29
94934,Work In Progess,68.33
92586,Work In Progess,68.33
93021,Work In Progess,68.34
96018,Work In Progess,68.31
96496,Work In Progess,68.27
96278,Work In Progess,68.23
93323,Work In Progess,68.34
92497,Work In Progess,68.28
94895,Work In Progess,68.32
93433,Work In Progess,68.35
92666,Work In Progess,68.29
93073,Work In Progess,68.3
96428,Work In Progess,68.23
92576,Work In Progess,68.24
96246,Work In Progess,68.25
92568,Work In Progess,68.35
93294,Work In Progess,68.27
92307,Work In Progess,68.28
93221,Work In Progess,68.29
96182,Work In Progess,68.34
92668,Work In Progess,68.34
93333,Work In Progess,68.25
94082,Work In Progess,68.29
96045,Work In Progess,68.3
92971,Work In Progess,68.34
94070,Work In Progess,68.29
92983,Work In Progess,68.33
96369,Work In Progess,68.32
92362,Work In Progess,68.33
96189,Work In Progess,68.29
96410,Work In Progess,68.31
93453,Work In Progess,68.25
94914,Work In Progess,68.33
96215,Work In Progess,68.27
93062,Work In Progess,68.26
96425,Work In Progess,68.26
96208,Work In Progess,68.27
92260,Work In Progess,68.3
93092,Work In Progess,68.33
92427,Work In Progess,68.23
92597,Work In Progess,68.28
92963,Work In Progess,68.24
93403,Work In Progess,68.29
96385,Work In Progess,68.25
96240,Work In Progess,68.31
92083,Work In Progess,68.28
93341,Work In Progess,68.23
93005,Work In Progess,68.31
93101,Work In Progess,68.29
92436,Work In Progess,68.27
93361,Work In Progess,68.25
96646,Work In Progess,68.33
94995,Work In Progess,68.24
93965,Work In Progess,68.23
96299,Work In Progess,68.25
96078,Work In Progess,68.23
92676,Work In Progess,68.34
92456,Work In Progess,68.24
93401,Work In Progess,68.27
92846,Work In Progess,68.34
93016,Work In Progess,68.25
93040,Work In Progess,68.24
96276,Work In Progess,68.35
92981,Work In Progess,68.24
93975,Work In Progess,68.32
92487,Work In Progess,68.31
96415,Work In Progess,68.27
94986,Work In Progess,68.27
93031,Work In Progess,68.35
92943,Work In Progess,68.3
92832,Work In Progess,68.29
95425,Work In Progess,68.28
96176,Work In Progess,68.25
93072,Work In Progess,68.31
93100,Work In Progess,68.25
96059,Work In Progess,68.28
95949,Work In Progess,68.29
